% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
15.75	16	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
16	16.25	4	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
16.25	16.5	4	1	1	3	10	21020	10	21020	0.010395	0.00603996	0.00399571	0.0209943	2102	417.421	1706	2498	
16.5	16.75	4	1	1	3	10	21020	10	21020	0.010395	0.00603996	0.00399571	0.0209943	2102	417.421	1706	2498	
16.75	17	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
17	17.25	4	1	1	3	10	21020	6	12612	0.00899501	0.00547646	0.00399571	0.0139943	2102	433.796	1706	2498	
17.25	17.5	4	1	1	3	10	21020	13	26930	0.0273796	0.0329506	0.00399571	0.113994	2071.54	410.949	1706	2498	
17.5	17.75	4	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
17.75	18	4	1	1	3	10	21020	10	21020	0.00969501	0.00635977	0.00399571	0.0209943	2102	417.421	1706	2498	
18	18.25	4	1	1	3	10	21020	9	19314	0.0403284	0.0408778	0.00399571	0.103996	2146	417.421	1706	2498	
18.25	18.5	4	1	1	3	10	21020	9	18522	0.0355505	0.0370407	0.00399571	0.113994	2058	417.421	1706	2498	
18.5	18.75	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
18.75	19	4	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
19	19.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
19.25	19.5	6	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
19.5	19.75	6	1	1	3	10	21020	7	14318	0.0461378	0.0426473	0.00399571	0.120994	2045.43	423.342	1706	2498	
19.75	20	6	1	1	3	10	21020	11	22726	0.0294495	0.0355985	0.00399571	0.113994	2066	413.609	1706	2498	
20	20.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
20.25	20.5	6	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
20.5	20.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
20.75	21	6	1	1	3	10	21020	10	21020	0.00969501	0.00498932	0.00399571	0.0139943	2102	417.421	1706	2498	
21	21.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
21.25	21.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
21.5	21.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
