% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
492323	6	1	5	0	28	9422	0	1	0
492363	6	1	5	0	28	9422	0	1	0
492373	6	1	5	0	28	9422	0	1	0
492413	6	1	5	0	28	9422	0	1	0
492423	6	1	5	0	28	9422	0	1	0
492463	6	1	5	0	28	9422	0	1	0
492473	6	1	5	0	28	9422	0	1	0
492513	6	1	5	0	28	9422	0	1	0
492523	6	1	5	0	28	9422	0	1	0
492563	6	1	5	0	28	9422	0	1	0
492573	6	1	5	0	28	9422	0	1	0
492613	6	1	5	0	28	9422	0	1	0
492623	6	1	5	0	28	9422	0	1	0
492663	6	1	5	0	28	9422	0	1	0
492673	6	1	5	0	28	9422	0	1	0
492713	6	1	5	0	28	9422	0	1	0
492723	6	1	5	0	28	9422	0	1	0
492763	6	1	5	0	28	9422	0	1	0
492773	6	1	5	0	28	9422	0	1	0
492813	6	1	5	0	28	9422	0	1	0
492823	6	1	5	0	28	9422	0	1	0
492863	6	1	5	0	28	9422	0	1	0
492873	6	1	5	0	28	9422	0	1	0
492913	6	1	5	0	28	9422	0	1	0
492923	6	1	5	0	28	9422	0	1	0
492963	6	1	5	0	28	9422	0	1	0
492973	6	1	5	0	28	9422	0	1	0
493013	6	1	5	0	28	9422	0	1	0
493023	6	1	5	0	28	9422	0	1	0
493063	6	1	5	0	28	9422	0	1	0
493073	6	1	5	0	28	9422	0	1	0
493113	6	1	5	0	28	9422	0	1	0
493123	6	1	5	0	28	9422	0	1	0
493163	6	1	5	0	28	9422	0	1	0
493173	6	1	5	0	28	9422	0	1	0
493213	6	1	5	0	28	9422	0	1	0
493223	6	1	5	0	28	9422	0	1	0
493263	6	1	5	0	28	9422	0	1	0
493273	6	1	5	0	28	9422	0	1	0
493313	6	1	5	0	28	9422	0	1	0
493323	6	1	5	0	28	9422	0	1	0
493363	6	1	5	0	28	9422	0	1	0
493373	6	1	5	0	28	9422	0	1	0
493413	6	1	5	0	28	9422	0	1	0
493423	6	1	5	0	28	9422	0	1	0
493463	6	1	5	0	28	9422	0	1	0
493473	6	1	5	0	28	9422	0	1	0
493513	6	1	5	0	28	9422	0	1	0
493523	6	1	5	0	28	9422	0	1	0
493563	6	1	5	0	28	9422	0	1	0
493573	6	1	5	0	28	9422	0	1	0
493613	6	1	5	0	28	9422	0	1	0
493623	6	1	5	0	28	9422	0	1	0
493663	6	1	5	0	28	9422	0	1	0
493673	6	1	5	0	28	9422	0	1	0
493713	6	1	5	0	28	9422	0	1	0
493723	6	1	5	0	28	9422	0	1	0
493763	6	1	5	0	28	9422	0	1	0
493773	6	1	5	0	28	9422	0	1	0
493813	6	1	5	0	28	9422	0	1	0
493823	6	1	5	0	28	9422	0	1	0
493863	6	1	5	0	28	9422	0	1	0
493873	6	1	5	0	28	9422	0	1	0
493913	6	1	5	0	28	9422	0	1	0
493923	6	1	5	0	28	9422	0	1	0
493963	6	1	5	0	28	9422	0	1	0
493973	6	1	5	0	28	9422	0	1	0
494013	6	1	5	0	28	9422	0	1	0
494023	6	1	5	0	28	9422	0	1	0
494063	6	1	5	0	28	9422	0	1	0
494073	6	1	5	0	28	9422	0	1	0
494113	6	1	5	0	28	9422	0	1	0
494123	6	1	5	0	28	9422	0	1	0
494163	6	1	5	0	28	9422	0	1	0
494173	6	1	5	0	28	9422	0	1	0
494213	6	1	5	0	28	9422	0	1	0
494223	6	1	5	0	28	9422	0	1	0
494263	6	1	5	0	28	9422	0	1	0
494273	6	1	5	0	28	9422	0	1	0
494313	6	1	5	0	28	9422	0	1	0
494323	6	1	5	0	28	9422	0	1	0
494363	6	1	5	0	28	9422	0	1	0
494373	6	1	5	0	28	9422	0	1	0
494413	6	1	5	0	28	9422	0	1	0
494423	6	1	5	0	28	9422	0	1	0
494463	6	1	5	0	28	9422	0	1	0
494473	6	1	5	0	28	9422	0	1	0
494513	6	1	5	0	28	9422	0	1	0
494523	6	1	5	0	28	9422	0	1	0
494563	6	1	5	0	28	9422	0	1	0
494573	6	1	5	0	28	9422	0	1	0
494613	6	1	5	0	28	9422	0	1	0
494623	6	1	5	0	28	9422	0	1	0
494663	6	1	5	0	28	9422	0	1	0
494673	6	1	5	0	28	9422	0	1	0
494713	6	1	5	0	28	9422	0	1	0
494723	6	1	5	0	28	9422	0	1	0
494763	6	1	5	0	28	9422	0	1	0
494773	6	1	5	0	28	9422	0	1	0
494813	6	1	5	0	28	9422	0	1	0
494823	6	1	5	0	28	9422	0	1	0
494863	6	1	5	0	28	9422	0	1	0
494873	6	1	5	0	28	9422	0	1	0
494913	6	1	5	0	28	9422	0	1	0
494923	6	1	5	0	28	9422	0	1	0
494963	6	1	5	0	28	9422	0	1	0
494973	6	1	5	0	28	9422	0	1	0
495013	6	1	5	0	28	9422	0	1	0
495023	6	1	5	0	28	9422	0	1	0
495063	6	1	5	0	28	9422	0	1	0
495073	6	1	5	0	28	9422	0	1	0
495113	6	1	5	0	28	9422	0	1	0
495123	6	1	5	0	28	9422	0	1	0
495163	6	1	5	0	28	9422	0	1	0
495173	6	1	5	0	28	9422	0	1	0
495213	6	1	5	0	28	9422	0	1	0
495223	6	1	5	0	28	9422	0	1	0
495263	6	1	5	0	28	9422	0	1	0
495273	6	1	5	0	28	9422	0	1	0
495313	6	1	5	0	28	9422	0	1	0
495323	6	1	5	0	28	9422	0	1	0
495363	6	1	5	0	28	9422	0	1	0
495373	6	1	5	0	28	9422	0	1	0
495413	6	1	5	0	28	9422	0	1	0
495423	6	1	5	0	28	9422	0	1	0
495463	6	1	5	0	28	9422	0	1	0
495473	6	1	5	0	28	9422	0	1	0
495513	6	1	5	0	28	9422	0	1	0
495523	6	1	5	0	28	9422	0	1	0
495563	6	1	5	0	28	9422	0	1	0
495573	6	1	5	0	28	9422	0	1	0
495613	6	1	5	0	28	9422	0	1	0
495623	6	1	5	0	28	9422	0	1	0
495663	6	1	5	0	28	9422	0	1	0
495673	6	1	5	0	28	9422	0	1	0
495713	6	1	5	0	28	9422	0	1	0
495723	6	1	5	0	28	9422	0	1	0
495763	6	1	5	0	28	9422	0	1	0
495773	6	1	5	0	28	9422	0	1	0
495813	6	1	5	0	28	9422	0	1	0
495823	6	1	5	0	28	9422	0	1	0
495863	6	1	5	0	28	9422	0	1	0
495873	6	1	5	0	28	9422	0	1	0
495913	6	1	5	0	28	9422	0	1	0
495923	6	1	5	0	28	9422	0	1	0
495963	6	1	5	0	28	9422	0	1	0
495973	6	1	5	0	28	9422	0	1	0
496013	6	1	5	0	28	9422	0	1	0
496023	6	1	5	0	28	9422	0	1	0
496063	6	1	5	0	28	9422	0	1	0
496073	6	1	5	0	28	9422	0	1	0
496113	6	1	5	0	28	9422	0	1	0
496123	6	1	5	0	28	9422	0	1	0
496163	6	1	5	0	28	9422	0	1	0
496173	6	1	5	0	28	9422	0	1	0
496213	6	1	5	0	28	9422	0	1	0
496223	6	1	5	0	28	9422	0	1	0
496263	6	1	5	0	28	9422	0	1	0
496273	6	1	5	0	28	9422	0	1	0
496313	6	1	5	0	28	9422	0	1	0
496323	6	1	5	0	28	9422	0	1	0
496363	6	1	5	0	28	9422	0	1	0
496373	6	1	5	0	28	9422	0	1	0
496413	6	1	5	0	28	9422	0	1	0
496423	6	1	5	0	28	9422	0	1	0
496463	6	1	5	0	28	9422	0	1	0
496473	6	1	5	0	28	9422	0	1	0
496513	6	1	5	0	28	9422	0	1	0
496523	6	1	5	0	28	9422	0	1	0
496563	6	1	5	0	28	9422	0	1	0
496573	6	1	5	0	28	9422	0	1	0
496613	6	1	5	0	28	9422	0	1	0
496623	6	1	5	0	28	9422	0	1	0
496663	6	1	5	0	28	9422	0	1	0
496673	6	1	5	0	28	9422	0	1	0
496713	6	1	5	0	28	9422	0	1	0
496723	6	1	5	0	28	9422	0	1	0
496763	6	1	5	0	28	9422	0	1	0
496773	6	1	5	0	28	9422	0	1	0
496813	6	1	5	0	28	9422	0	1	0
496823	6	1	5	0	28	9422	0	1	0
496863	6	1	5	0	28	9422	0	1	0
496873	6	1	5	0	28	9422	0	1	0
496913	6	1	5	0	28	9422	0	1	0
496923	6	1	5	0	28	9422	0	1	0
496963	6	1	5	0	28	9422	0	1	0
496973	6	1	5	0	28	9422	0	1	0
497013	6	1	5	0	28	9422	0	1	0
497023	6	1	5	0	28	9422	0	1	0
497063	6	1	5	0	28	9422	0	1	0
497073	6	1	5	0	28	9422	0	1	0
497113	6	1	5	0	28	9422	0	1	0
497123	6	1	5	0	28	9422	0	1	0
497163	6	1	5	0	28	9422	0	1	0
497173	6	1	5	0	28	9422	0	1	0
497213	6	1	5	0	28	9422	0	1	0
497223	6	1	5	0	28	9422	0	1	0
497263	6	1	5	0	28	9422	0	1	0
497273	6	1	5	0	28	9422	0	1	0
497313	6	1	5	0	28	9422	0	1	0
497323	6	1	5	0	28	9422	0	1	0
497363	6	1	5	0	28	9422	0	1	0
497373	6	1	5	0	28	9422	0	1	0
497413	6	1	5	0	28	9422	0	1	0
497423	6	1	5	0	28	9422	0	1	0
497463	6	1	5	0	28	9422	0	1	0
497473	6	1	5	0	28	9422	0	1	0
497513	6	1	5	0	28	9422	0	1	0
497523	6	1	5	0	28	9422	0	1	0
497563	6	1	5	0	28	9422	0	1	0
497573	6	1	5	0	28	9422	0	1	0
497613	6	1	5	0	28	9422	0	1	0
497623	6	1	5	0	28	9422	0	1	0
497663	6	1	5	0	28	9422	0	1	0
497673	6	1	5	0	28	9422	0	1	0
497713	6	1	5	0	28	9422	0	1	0
497723	6	1	5	0	28	9422	0	1	0
497763	6	1	5	0	28	9422	0	1	0
497773	6	1	5	0	28	9422	0	1	0
497813	6	1	5	0	28	9422	0	1	0
497823	6	1	5	0	28	9422	0	1	0
497863	6	1	5	0	28	9422	0	1	0
497873	6	1	5	0	28	9422	0	1	0
497913	6	1	5	0	28	9422	0	1	0
497923	6	1	5	0	28	9422	0	1	0
497963	6	1	5	0	28	9422	0	1	0
497973	6	1	5	0	28	9422	0	1	0
498013	6	1	5	0	28	9422	0	1	0
498023	6	1	5	0	28	9422	0	1	0
498063	6	1	5	0	28	9422	0	1	0
498073	6	1	5	0	28	9422	0	1	0
498113	6	1	5	0	28	9422	0	1	0
498123	6	1	5	0	28	9422	0	1	0
498163	6	1	5	0	28	9422	0	1	0
498173	6	1	5	0	28	9422	0	1	0
498213	6	1	5	0	28	9422	0	1	0
498223	6	1	5	0	28	9422	0	1	0
498263	6	1	5	0	28	9422	0	1	0
498273	6	1	5	0	28	9422	0	1	0
498313	6	1	5	0	28	9422	0	1	0
498323	6	1	5	0	28	9422	0	1	0
498363	6	1	5	0	28	9422	0	1	0
498373	6	1	5	0	28	9422	0	1	0
498413	6	1	5	0	28	9422	0	1	0
498423	6	1	5	0	28	9422	0	1	0
498463	6	1	5	0	28	9422	0	1	0
498473	6	1	5	0	28	9422	0	1	0
498513	6	1	5	0	28	9422	0	1	0
498523	6	1	5	0	28	9422	0	1	0
498563	6	1	5	0	28	9422	0	1	0
498573	6	1	5	0	28	9422	0	1	0
498613	6	1	5	0	28	9422	0	1	0
498623	6	1	5	0	28	9422	0	1	0
498663	6	1	5	0	28	9422	0	1	0
498673	6	1	5	0	28	9422	0	1	0
498713	6	1	5	0	28	9422	0	1	0
498723	6	1	5	0	28	9422	0	1	0
498763	6	1	5	0	28	9422	0	1	0
498773	6	1	5	0	28	9422	0	1	0
498813	6	1	5	0	28	9422	0	1	0
498823	6	1	5	0	28	9422	0	1	0
498863	6	1	5	0	28	9422	0	1	0
498873	6	1	5	0	28	9422	0	1	0
498913	6	1	5	0	28	9422	0	1	0
498923	6	1	5	0	28	9422	0	1	0
498963	6	1	5	0	28	9422	0	1	0
498973	6	1	5	0	28	9422	0	1	0
499013	6	1	5	0	28	9422	0	1	0
499023	6	1	5	0	28	9422	0	1	0
499063	6	1	5	0	28	9422	0	1	0
499073	6	1	5	0	28	9422	0	1	0
499113	6	1	5	0	28	9422	0	1	0
499123	6	1	5	0	28	9422	0	1	0
499163	6	1	5	0	28	9422	0	1	0
499173	6	1	5	0	28	9422	0	1	0
499213	6	1	5	0	28	9422	0	1	0
499223	6	1	5	0	28	9422	0	1	0
499263	6	1	5	0	28	9422	0	1	0
499273	6	1	5	0	28	9422	0	1	0
499313	6	1	5	0	28	9422	0	1	0
499323	6	1	5	0	28	9422	0	1	0
499363	6	1	5	0	28	9422	0	1	0
499373	6	1	5	0	28	9422	0	1	0
499413	6	1	5	0	28	9422	0	1	0
499423	6	1	5	0	28	9422	0	1	0
499463	6	1	5	0	28	9422	0	1	0
499473	6	1	5	0	28	9422	0	1	0
499513	6	1	5	0	28	9422	0	1	0
499523	6	1	5	0	28	9422	0	1	0
499563	6	1	5	0	28	9422	0	1	0
499573	6	1	5	0	28	9422	0	1	0
499613	6	1	5	0	28	9422	0	1	0
499623	6	1	5	0	28	9422	0	1	0
499663	6	1	5	0	28	9422	0	1	0
499673	6	1	5	0	28	9422	0	1	0
499713	6	1	5	0	28	9422	0	1	0
499723	6	1	5	0	28	9422	0	1	0
499763	6	1	5	0	28	9422	0	1	0
499773	6	1	5	0	28	9422	0	1	0
499813	6	1	5	0	28	9422	0	1	0
499823	6	1	5	0	28	9422	0	1	0
499863	6	1	5	0	28	9422	0	1	0
499873	6	1	5	0	28	9422	0	1	0
499913	6	1	5	0	28	9422	0	1	0
499923	6	1	5	0	28	9422	0	1	0
499963	6	1	5	0	28	9422	0	1	0
499973	6	1	5	0	28	9422	0	1	0
500013	6	1	5	0	28	9422	0	1	0
500023	6	1	5	0	28	9422	0	1	0
500063	6	1	5	0	28	9422	0	1	0
500073	6	1	5	0	28	9422	0	1	0
500113	6	1	5	0	28	9422	0	1	0
500123	6	1	5	0	28	9422	0	1	0
500163	6	1	5	0	28	9422	0	1	0
500173	6	1	5	0	28	9422	0	1	0
500213	6	1	5	0	28	9422	0	1	0
500223	6	1	5	0	28	9422	0	1	0
500263	6	1	5	0	28	9422	0	1	0
500273	6	1	5	0	28	9422	0	1	0
500313	6	1	5	0	28	9422	0	1	0
500323	6	1	5	0	28	9422	0	1	0
500363	6	1	5	0	28	9422	0	1	0
500373	6	1	5	0	28	9422	0	1	0
500413	6	1	5	0	28	9422	0	1	0
500423	6	1	5	0	28	9422	0	1	0
500463	6	1	5	0	28	9422	0	1	0
500473	6	1	5	0	28	9422	0	1	0
500513	6	1	5	0	28	9422	0	1	0
500523	6	1	5	0	28	9422	0	1	0
500563	6	1	5	0	28	9422	0	1	0
500573	6	1	5	0	28	9422	0	1	0
500613	6	1	5	0	28	9422	0	1	0
500623	6	1	5	0	28	9422	0	1	0
500663	6	1	5	0	28	9422	0	1	0
500673	6	1	5	0	28	9422	0	1	0
500713	6	1	5	0	28	9422	0	1	0
500723	6	1	5	0	28	9422	0	1	0
500763	6	1	5	0	28	9422	0	1	0
500773	6	1	5	0	28	9422	0	1	0
500813	6	1	5	0	28	9422	0	1	0
500823	6	1	5	0	28	9422	0	1	0
500863	6	1	5	0	28	9422	0	1	0
500873	6	1	5	0	28	9422	0	1	0
500913	6	1	5	0	28	9422	0	1	0
500923	6	1	5	0	28	9422	0	1	0
500963	6	1	5	0	28	9422	0	1	0
500973	6	1	5	0	28	9422	0	1	0
501013	6	1	5	0	28	9422	0	1	0
501023	6	1	5	0	28	9422	0	1	0
501063	6	1	5	0	28	9422	0	1	0
501073	6	1	5	0	28	9422	0	1	0
501113	6	1	5	0	28	9422	0	1	0
501123	6	1	5	0	28	9422	0	1	0
501163	6	1	5	0	28	9422	0	1	0
501173	6	1	5	0	28	9422	0	1	0
501213	6	1	5	0	28	9422	0	1	0
501223	6	1	5	0	28	9422	0	1	0
501263	6	1	5	0	28	9422	0	1	0
501273	6	1	5	0	28	9422	0	1	0
501313	6	1	5	0	28	9422	0	1	0
501323	6	1	5	0	28	9422	0	1	0
501363	6	1	5	0	28	9422	0	1	0
501373	6	1	5	0	28	9422	0	1	0
501413	6	1	5	0	28	9422	0	1	0
501423	6	1	5	0	28	9422	0	1	0
501463	6	1	5	0	28	9422	0	1	0
501473	6	1	5	0	28	9422	0	1	0
501513	6	1	5	0	28	9422	0	1	0
501523	6	1	5	0	28	9422	0	1	0
501563	6	1	5	0	28	9422	0	1	0
501573	6	1	5	0	28	9422	0	1	0
501613	6	1	5	0	28	9422	0	1	0
501623	6	1	5	0	28	9422	0	1	0
501663	6	1	5	0	28	9422	0	1	0
501673	6	1	5	0	28	9422	0	1	0
501713	6	1	5	0	28	9422	0	1	0
501723	6	1	5	0	28	9422	0	1	0
501763	6	1	5	0	28	9422	0	1	0
501773	6	1	5	0	28	9422	0	1	0
501813	6	1	5	0	28	9422	0	1	0
501823	6	1	5	0	28	9422	0	1	0
501863	6	1	5	0	28	9422	0	1	0
501873	6	1	5	0	28	9422	0	1	0
501913	6	1	5	0	28	9422	0	1	0
501923	6	1	5	0	28	9422	0	1	0
501963	6	1	5	0	28	9422	0	1	0
501973	6	1	5	0	28	9422	0	1	0
502013	6	1	5	0	28	9422	0	1	0
502023	6	1	5	0	28	9422	0	1	0
502063	6	1	5	0	28	9422	0	1	0
502073	6	1	5	0	28	9422	0	1	0
502113	6	1	5	0	28	9422	0	1	0
502123	6	1	5	0	28	9422	0	1	0
502163	6	1	5	0	28	9422	0	1	0
502173	6	1	5	0	28	9422	0	1	0
502213	6	1	5	0	28	9422	0	1	0
502223	6	1	5	0	28	9422	0	1	0
502263	6	1	5	0	28	9422	0	1	0
502273	6	1	5	0	28	9422	0	1	0
502313	6	1	5	0	28	9422	0	1	0
502323	6	1	5	0	28	9422	0	1	0
502363	6	1	5	0	28	9422	0	1	0
502373	6	1	5	0	28	9422	0	1	0
502413	6	1	5	0	28	9422	0	1	0
502423	6	1	5	0	28	9422	0	1	0
502463	6	1	5	0	28	9422	0	1	0
502473	6	1	5	0	28	9422	0	1	0
502513	6	1	5	0	28	9422	0	1	0
502523	6	1	5	0	28	9422	0	1	0
502563	6	1	5	0	28	9422	0	1	0
502573	6	1	5	0	28	9422	0	1	0
502613	6	1	5	0	28	9422	0	1	0
502623	6	1	5	0	28	9422	0	1	0
502663	6	1	5	0	28	9422	0	1	0
502673	6	1	5	0	28	9422	0	1	0
502713	6	1	5	0	28	9422	0	1	0
502723	6	1	5	0	28	9422	0	1	0
502763	6	1	5	0	28	9422	0	1	0
502773	6	1	5	0	28	9422	0	1	0
502813	6	1	5	0	28	9422	0	1	0
502823	6	1	5	0	28	9422	0	1	0
502863	6	1	5	0	28	9422	0	1	0
502873	6	1	5	0	28	9422	0	1	0
502913	6	1	5	0	28	9422	0	1	0
502923	6	1	5	0	28	9422	0	1	0
502963	6	1	5	0	28	9422	0	1	0
502973	6	1	5	0	28	9422	0	1	0
503013	6	1	5	0	28	9422	0	1	0
503023	6	1	5	0	28	9422	0	1	0
503063	6	1	5	0	28	9422	0	1	0
503073	6	1	5	0	28	9422	0	1	0
503113	6	1	5	0	28	9422	0	1	0
503123	6	1	5	0	28	9422	0	1	0
503163	6	1	5	0	28	9422	0	1	0
503173	6	1	5	0	28	9422	0	1	0
503213	6	1	5	0	28	9422	0	1	0
503223	6	1	5	0	28	9422	0	1	0
503263	6	1	5	0	28	9422	0	1	0
503273	6	1	5	0	28	9422	0	1	0
503313	6	1	5	0	28	9422	0	1	0
503323	6	1	5	0	28	9422	0	1	0
503363	6	1	5	0	28	9422	0	1	0
503373	6	1	5	0	28	9422	0	1	0
503413	6	1	5	0	28	9422	0	1	0
503423	6	1	5	0	28	9422	0	1	0
503463	6	1	5	0	28	9422	0	1	0
503473	6	1	5	0	28	9422	0	1	0
503513	6	1	5	0	28	9422	0	1	0
503523	6	1	5	0	28	9422	0	1	0
503563	6	1	5	0	28	9422	0	1	0
503573	6	1	5	0	28	9422	0	1	0
503613	6	1	5	0	28	9422	0	1	0
503623	6	1	5	0	28	9422	0	1	0
503663	6	1	5	0	28	9422	0	1	0
503673	6	1	5	0	28	9422	0	1	0
503713	6	1	5	0	28	9422	0	1	0
503723	6	1	5	0	28	9422	0	1	0
503763	6	1	5	0	28	9422	0	1	0
503773	6	1	5	0	28	9422	0	1	0
503813	6	1	5	0	28	9422	0	1	0
503823	6	1	5	0	28	9422	0	1	0
503863	6	1	5	0	28	9422	0	1	0
503873	6	1	5	0	28	9422	0	1	0
503913	6	1	5	0	28	9422	0	1	0
503923	6	1	5	0	28	9422	0	1	0
503963	6	1	5	0	28	9422	0	1	0
503973	6	1	5	0	28	9422	0	1	0
504013	6	1	5	0	28	9422	0	1	0
504023	6	1	5	0	28	9422	0	1	0
504063	6	1	5	0	28	9422	0	1	0
504073	6	1	5	0	28	9422	0	1	0
504113	6	1	5	0	28	9422	0	1	0
504123	6	1	5	0	28	9422	0	1	0
504163	6	1	5	0	28	9422	0	1	0
504173	6	1	5	0	28	9422	0	1	0
504213	6	1	5	0	28	9422	0	1	0
504223	6	1	5	0	28	9422	0	1	0
504263	6	1	5	0	28	9422	0	1	0
504273	6	1	5	0	28	9422	0	1	0
504313	6	1	5	0	28	9422	0	1	0
504323	6	1	5	0	28	9422	0	1	0
504363	6	1	5	0	28	9422	0	1	0
504373	6	1	5	0	28	9422	0	1	0
504413	6	1	5	0	28	9422	0	1	0
504423	6	1	5	0	28	9422	0	1	0
504463	6	1	5	0	28	9422	0	1	0
504473	6	1	5	0	28	9422	0	1	0
504513	6	1	5	0	28	9422	0	1	0
504523	6	1	5	0	28	9422	0	1	0
504563	6	1	5	0	28	9422	0	1	0
504573	6	1	5	0	28	9422	0	1	0
504613	6	1	5	0	28	9422	0	1	0
504623	6	1	5	0	28	9422	0	1	0
504663	6	1	5	0	28	9422	0	1	0
504673	6	1	5	0	28	9422	0	1	0
504713	6	1	5	0	28	9422	0	1	0
504723	6	1	5	0	28	9422	0	1	0
504763	6	1	5	0	28	9422	0	1	0
504773	6	1	5	0	28	9422	0	1	0
504813	6	1	5	0	28	9422	0	1	0
504823	6	1	5	0	28	9422	0	1	0
504863	6	1	5	0	28	9422	0	1	0
504873	6	1	5	0	28	9422	0	1	0
504913	6	1	5	0	28	9422	0	1	0
504923	6	1	5	0	28	9422	0	1	0
504963	6	1	5	0	28	9422	0	1	0
504973	6	1	5	0	28	9422	0	1	0
505013	6	1	5	0	28	9422	0	1	0
505023	6	1	5	0	28	9422	0	1	0
505063	6	1	5	0	28	9422	0	1	0
505073	6	1	5	0	28	9422	0	1	0
505113	6	1	5	0	28	9422	0	1	0
505123	6	1	5	0	28	9422	0	1	0
505163	6	1	5	0	28	9422	0	1	0
505173	6	1	5	0	28	9422	0	1	0
505213	6	1	5	0	28	9422	0	1	0
505223	6	1	5	0	28	9422	0	1	0
505263	6	1	5	0	28	9422	0	1	0
505273	6	1	5	0	28	9422	0	1	0
505313	6	1	5	0	28	9422	0	1	0
505323	6	1	5	0	28	9422	0	1	0
505363	6	1	5	0	28	9422	0	1	0
505373	6	1	5	0	28	9422	0	1	0
505413	6	1	5	0	28	9422	0	1	0
505423	6	1	5	0	28	9422	0	1	0
505463	6	1	5	0	28	9422	0	1	0
505473	6	1	5	0	28	9422	0	1	0
505513	6	1	5	0	28	9422	0	1	0
505523	6	1	5	0	28	9422	0	1	0
505563	6	1	5	0	28	9422	0	1	0
505573	6	1	5	0	28	9422	0	1	0
505613	6	1	5	0	28	9422	0	1	0
505623	6	1	5	0	28	9422	0	1	0
505663	6	1	5	0	28	9422	0	1	0
505673	6	1	5	0	28	9422	0	1	0
505713	6	1	5	0	28	9422	0	1	0
505723	6	1	5	0	28	9422	0	1	0
505763	6	1	5	0	28	9422	0	1	0
505773	6	1	5	0	28	9422	0	1	0
505813	6	1	5	0	28	9422	0	1	0
505823	6	1	5	0	28	9422	0	1	0
505863	6	1	5	0	28	9422	0	1	0
505873	6	1	5	0	28	9422	0	1	0
505913	6	1	5	0	28	9422	0	1	0
505923	6	1	5	0	28	9422	0	1	0
505963	6	1	5	0	28	9422	0	1	0
505973	6	1	5	0	28	9422	0	1	0
506013	6	1	5	0	28	9422	0	1	0
506023	6	1	5	0	28	9422	0	1	0
506063	6	1	5	0	28	9422	0	1	0
506073	6	1	5	0	28	9422	0	1	0
506113	6	1	5	0	28	9422	0	1	0
506123	6	1	5	0	28	9422	0	1	0
506163	6	1	5	0	28	9422	0	1	0
506173	6	1	5	0	28	9422	0	1	0
506213	6	1	5	0	28	9422	0	1	0
506223	6	1	5	0	28	9422	0	1	0
506263	6	1	5	0	28	9422	0	1	0
506273	6	1	5	0	28	9422	0	1	0
506313	6	1	5	0	28	9422	0	1	0
506323	6	1	5	0	28	9422	0	1	0
506363	6	1	5	0	28	9422	0	1	0
506373	6	1	5	0	28	9422	0	1	0
506413	6	1	5	0	28	9422	0	1	0
506423	6	1	5	0	28	9422	0	1	0
506463	6	1	5	0	28	9422	0	1	0
506473	6	1	5	0	28	9422	0	1	0
506513	6	1	5	0	28	9422	0	1	0
506523	6	1	5	0	28	9422	0	1	0
506563	6	1	5	0	28	9422	0	1	0
506573	6	1	5	0	28	9422	0	1	0
506613	6	1	5	0	28	9422	0	1	0
506623	6	1	5	0	28	9422	0	1	0
506663	6	1	5	0	28	9422	0	1	0
506673	6	1	5	0	28	9422	0	1	0
506713	6	1	5	0	28	9422	0	1	0
506723	6	1	5	0	28	9422	0	1	0
506763	6	1	5	0	28	9422	0	1	0
506773	6	1	5	0	28	9422	0	1	0
506813	6	1	5	0	28	9422	0	1	0
506823	6	1	5	0	28	9422	0	1	0
506863	6	1	5	0	28	9422	0	1	0
506873	6	1	5	0	28	9422	0	1	0
506913	6	1	5	0	28	9422	0	1	0
506923	6	1	5	0	28	9422	0	1	0
506963	6	1	5	0	28	9422	0	1	0
506973	6	1	5	0	28	9422	0	1	0
507013	6	1	5	0	28	9422	0	1	0
507023	6	1	5	0	28	9422	0	1	0
507063	6	1	5	0	28	9422	0	1	0
507073	6	1	5	0	28	9422	0	1	0
507113	6	1	5	0	28	9422	0	1	0
507123	6	1	5	0	28	9422	0	1	0
507163	6	1	5	0	28	9422	0	1	0
507173	6	1	5	0	28	9422	0	1	0
507213	6	1	5	0	28	9422	0	1	0
507223	6	1	5	0	28	9422	0	1	0
507263	6	1	5	0	28	9422	0	1	0
507273	6	1	5	0	28	9422	0	1	0
507313	6	1	5	0	28	9422	0	1	0
507323	6	1	5	0	28	9422	0	1	0
507363	6	1	5	0	28	9422	0	1	0
507373	6	1	5	0	28	9422	0	1	0
507413	6	1	5	0	28	9422	0	1	0
507423	6	1	5	0	28	9422	0	1	0
507463	6	1	5	0	28	9422	0	1	0
507473	6	1	5	0	28	9422	0	1	0
507513	6	1	5	0	28	9422	0	1	0
507523	6	1	5	0	28	9422	0	1	0
507563	6	1	5	0	28	9422	0	1	0
507573	6	1	5	0	28	9422	0	1	0
507613	6	1	5	0	28	9422	0	1	0
507623	6	1	5	0	28	9422	0	1	0
507663	6	1	5	0	28	9422	0	1	0
507673	6	1	5	0	28	9422	0	1	0
507713	6	1	5	0	28	9422	0	1	0
507723	6	1	5	0	28	9422	0	1	0
507763	6	1	5	0	28	9422	0	1	0
507773	6	1	5	0	28	9422	0	1	0
507813	6	1	5	0	28	9422	0	1	0
507823	6	1	5	0	28	9422	0	1	0
507863	6	1	5	0	28	9422	0	1	0
507873	6	1	5	0	28	9422	0	1	0
507913	6	1	5	0	28	9422	0	1	0
507923	6	1	5	0	28	9422	0	1	0
507963	6	1	5	0	28	9422	0	1	0
507973	6	1	5	0	28	9422	0	1	0
508013	6	1	5	0	28	9422	0	1	0
508023	6	1	5	0	28	9422	0	1	0
508063	6	1	5	0	28	9422	0	1	0
508073	6	1	5	0	28	9422	0	1	0
508113	6	1	5	0	28	9422	0	1	0
508123	6	1	5	0	28	9422	0	1	0
508163	6	1	5	0	28	9422	0	1	0
